,file,nProperty,variable,variable_construct
1840,COVID03_C.csv,Wk200301,,
1841,COVID03_C.csv,Wk200302,,
1842,COVID03_C.csv,Wk200303,,
1843,COVID03_C.csv,Wk200304,,
1844,COVID03_C.csv,Wk200305,,
1845,COVID03_C.csv,Wk200306,,
1846,COVID03_C.csv,Wk200307,,
1847,COVID03_C.csv,Wk200308,,
1848,COVID03_C.csv,Wk200309,,
1849,COVID03_C.csv,Wk200310,,
1850,COVID03_C.csv,Wk200311,,
1851,COVID03_C.csv,Wk200312,,
1852,COVID03_C.csv,Wk200313,,
1853,COVID03_C.csv,Wk200314,,
1854,COVID03_C.csv,Wk200315,,
1855,COVID03_C.csv,Wk200316,,
1856,COVID03_C.csv,Wk200317,,
1857,COVID03_C.csv,Wk200318,,
1858,COVID03_C.csv,Wk200319,,
1859,COVID03_C.csv,Wk200320,,
1860,COVID03_C.csv,Wk200321,,
1861,COVID03_C.csv,Wk200322,,
1862,COVID03_C.csv,Wk200323,,
1863,COVID03_C.csv,Wk200324,,
1864,COVID03_C.csv,Wk200325,,
1865,COVID03_C.csv,Wk200326,,
1866,COVID03_C.csv,Wk200327,,
1867,COVID03_C.csv,Wk200328,,
1868,COVID03_C.csv,Wk200329,,
1869,COVID03_C.csv,Wk200330,,
1870,COVID03_C.csv,Wk200331,,
1871,COVID03_C.csv,Wk200401,,
1872,COVID03_C.csv,Wk200402,,
1873,COVID03_C.csv,Wk200403,,
1874,COVID03_C.csv,Wk200404,,
1875,COVID03_C.csv,Wk200405,,
1876,COVID03_C.csv,Wk200406,,
1877,COVID03_C.csv,Wk200407,,
1878,COVID03_C.csv,Wk200408,,
1879,COVID03_C.csv,Wk200409,,
1880,COVID03_C.csv,Wk200410,,
1881,COVID03_C.csv,Wk200411,,
1882,COVID03_C.csv,Wk200412,,
1883,COVID03_C.csv,Wk200413,,
1884,COVID03_C.csv,Wk200414,,
1885,COVID03_C.csv,Wk200415,,
1886,COVID03_C.csv,Wk200416,,
1887,COVID03_C.csv,Wk200417,,
1888,COVID03_C.csv,Wk200418,,
1889,COVID03_C.csv,Wk200419,,
1890,COVID03_C.csv,Wk200420,,
1891,COVID03_C.csv,Wk200421,,
1892,COVID03_C.csv,Wk200422,,
1893,COVID03_C.csv,Wk200423,,
1894,COVID03_C.csv,Wk200424,,
1895,COVID03_C.csv,Wk200425,,
1896,COVID03_C.csv,Wk200426,,
1897,COVID03_C.csv,Wk200427,,
1898,COVID03_C.csv,Wk200428,,
1899,COVID03_C.csv,Wk200429,,
1900,COVID03_C.csv,Wk200430,,
1901,COVID03_C.csv,Wk200501,,
1902,COVID03_C.csv,Wk200502,,
1903,COVID03_C.csv,Wk200503,,
1904,COVID03_C.csv,Wk200504,,
1905,COVID03_C.csv,Wk200505,,
1906,COVID03_C.csv,Wk200506,,
1907,COVID03_C.csv,Wk200507,,
1908,COVID03_C.csv,Wk200508,,
1909,COVID03_C.csv,Wk200509,,
1910,COVID03_C.csv,Wk200510,,
1911,COVID03_C.csv,Wk200511,,
1912,COVID03_C.csv,Wk200512,,
1913,COVID03_C.csv,Wk200513,,
1914,COVID03_C.csv,Wk200514,,
1915,COVID03_C.csv,Wk200515,,
1916,COVID03_C.csv,Wk200516,,
1917,COVID03_C.csv,Wk200517,,
1918,COVID03_C.csv,Wk200518,,
1919,COVID03_C.csv,Wk200519,,
1920,COVID03_C.csv,Wk200520,,
1921,COVID03_C.csv,Wk200521,,
1922,COVID03_C.csv,Wk200522,,
1923,COVID03_C.csv,Wk200523,,
1924,COVID03_C.csv,Wk200524,,
1925,COVID03_C.csv,Wk200525,,
1926,COVID03_C.csv,Wk200526,,
1927,COVID03_C.csv,Wk200527,,
1928,COVID03_C.csv,Wk200528,,
1929,COVID03_C.csv,Wk200529,,
1930,COVID03_C.csv,Wk200530,,
1931,COVID03_C.csv,Wk200531,,
1932,COVID03_C.csv,Wk200601,,
1933,COVID03_C.csv,Wk200602,,
1934,COVID03_C.csv,Wk200603,,
1935,COVID03_C.csv,Wk200604,,
1936,COVID03_C.csv,Wk200605,,
1937,COVID03_C.csv,Wk200606,,
1938,COVID03_C.csv,Wk200607,,
1939,COVID03_C.csv,Wk200608,,
1940,COVID03_C.csv,Wk200609,,
1941,COVID03_C.csv,Wk200610,,
1942,COVID03_C.csv,Wk200611,,
1943,COVID03_C.csv,Wk200612,,
1944,COVID03_C.csv,Wk200613,,
1945,COVID03_C.csv,Wk200614,,
1946,COVID03_C.csv,Wk200615,,
1947,COVID03_C.csv,Wk200616,,
1948,COVID03_C.csv,Wk200617,,
1949,COVID03_C.csv,Wk200618,,
1950,COVID03_C.csv,Wk200619,,
1951,COVID03_C.csv,Wk200620,,
1952,COVID03_C.csv,Wk200621,,
1953,COVID03_C.csv,Wk200622,,
1954,COVID03_C.csv,Wk200623,,
1955,COVID03_C.csv,Wk200624,,
1956,COVID03_C.csv,Wk200625,,
1957,COVID03_C.csv,Wk200626,,
1958,COVID03_C.csv,Wk200627,,
1959,COVID03_C.csv,Wk200628,,
1960,COVID03_C.csv,Wk200629,,
1961,COVID03_C.csv,Wk200630,,
1962,COVID03_C.csv,Wk200701,,
1963,COVID03_C.csv,Wk200702,,
1964,COVID03_C.csv,Wk200703,,
1965,COVID03_C.csv,Wk200704,,
1966,COVID03_C.csv,Wk200705,,
1967,COVID03_C.csv,Wk200706,,
1968,COVID03_C.csv,Wk200707,,
1969,COVID03_C.csv,Wk200708,,
1970,COVID03_C.csv,Wk200709,,
1971,COVID03_C.csv,Wk200710,,
1972,COVID03_C.csv,Wk200711,,
1973,COVID03_C.csv,Wk200712,,
1974,COVID03_C.csv,Wk200713,,
1975,COVID03_C.csv,Wk200714,,
1976,COVID03_C.csv,Wk200715,,
1977,COVID03_C.csv,Wk200716,,
1978,COVID03_C.csv,Wk200717,,
1979,COVID03_C.csv,Wk200718,,
1980,COVID03_C.csv,Wk200719,,
1981,COVID03_C.csv,Wk200720,,
1982,COVID03_C.csv,Wk200721,,
1983,COVID03_C.csv,Wk200722,,
1984,COVID03_C.csv,Wk200723,,
1985,COVID03_C.csv,Wk200724,,
1986,COVID03_C.csv,Wk200725,,
1987,COVID03_C.csv,Wk200726,,
1988,COVID03_C.csv,Wk200727,,
1989,COVID03_C.csv,Wk200728,,
1990,COVID03_C.csv,Wk200729,,
1991,COVID03_C.csv,Wk200730,,
1992,COVID03_C.csv,Wk200731,,
1993,COVID03_C.csv,Wk200801,,
1994,COVID03_C.csv,Wk200802,,
1995,COVID03_C.csv,Wk200803,,
1996,COVID03_C.csv,Wk200804,,
1997,COVID03_C.csv,Wk200805,,
1998,COVID03_C.csv,Wk200806,,
1999,COVID03_C.csv,Wk200807,,
2000,COVID03_C.csv,Wk200808,,
2001,COVID03_C.csv,Wk200809,,
2002,COVID03_C.csv,Wk200810,,
2003,COVID03_C.csv,Wk200811,,
2004,COVID03_C.csv,Wk200812,,
2005,COVID03_C.csv,Wk200813,,
2006,COVID03_C.csv,Wk200814,,
2007,COVID03_C.csv,Wk200815,,
2008,COVID03_C.csv,Wk200816,,
2009,COVID03_C.csv,Wk200817,,
2010,COVID03_C.csv,Wk200818,,
2011,COVID03_C.csv,Wk200819,,
2012,COVID03_C.csv,Wk200820,,
2013,COVID03_C.csv,Wk200821,,
2014,COVID03_C.csv,Wk200822,,
2015,COVID03_C.csv,Wk200823,,
2016,COVID03_C.csv,Wk200824,,
2017,COVID03_C.csv,Wk200825,,
2018,COVID03_C.csv,Wk200826,,
2019,COVID03_C.csv,Wk200827,,
2020,COVID03_C.csv,Wk200828,,
2021,COVID03_C.csv,Wk200829,,
2022,COVID03_C.csv,Wk200830,,
2023,COVID03_C.csv,Wk200831,,
2024,COVID03_C.csv,Wk200901,,
2025,COVID03_C.csv,Wk200902,,
2026,COVID03_C.csv,Wk200903,,
2027,COVID03_C.csv,Wk200904,,
2028,COVID03_C.csv,Wk200905,,
2029,COVID03_C.csv,Wk200906,,
2030,COVID03_C.csv,Wk200907,,
2031,COVID03_C.csv,Wk200908,,
2032,COVID03_C.csv,Wk200909,,
2033,COVID03_C.csv,Wk200910,,
2034,COVID03_C.csv,Wk200911,,
2035,COVID03_C.csv,Wk200912,,
2036,COVID03_C.csv,Wk200913,,
2037,COVID03_C.csv,Wk200914,,
2038,COVID03_C.csv,Wk200915,,
2039,COVID03_C.csv,Wk200916,,
2040,COVID03_C.csv,Wk200917,,
2041,COVID03_C.csv,Wk200918,,
2042,COVID03_C.csv,Wk200919,,
2043,COVID03_C.csv,Wk200920,,
2044,COVID03_C.csv,Wk200921,,
2045,COVID03_C.csv,Wk200922,,
2046,COVID03_C.csv,Wk200923,,
2047,COVID03_C.csv,Wk200924,,
2048,COVID03_C.csv,Wk200925,,
2049,COVID03_C.csv,Wk200926,,
2050,COVID03_C.csv,Wk200927,,
2051,COVID03_C.csv,Wk200928,,
2052,COVID03_C.csv,Wk200929,,
2053,COVID03_C.csv,Wk200930,,
2054,COVID03_C.csv,Wk201001,,
2055,COVID03_C.csv,Wk201002,,
2056,COVID03_C.csv,Wk201003,,
2057,COVID03_C.csv,Wk201004,,
2058,COVID03_C.csv,Wk201005,,
2059,COVID03_C.csv,Wk201006,,
2060,COVID03_C.csv,Wk201007,,
2061,COVID03_C.csv,Wk201008,,
2062,COVID03_C.csv,Wk201009,,
2063,COVID03_C.csv,Wk201010,,
2064,COVID03_C.csv,Wk201011,,
2065,COVID03_C.csv,Wk201012,,
2066,COVID03_C.csv,Wk201013,,
2067,COVID03_C.csv,Wk201014,,
2068,COVID03_C.csv,Wk201015,,
2069,COVID03_C.csv,Wk201016,,
2070,COVID03_C.csv,Wk201017,,
2071,COVID03_C.csv,Wk201018,,
2072,COVID03_C.csv,Wk201019,,
2073,COVID03_C.csv,Wk201020,,
2074,COVID03_C.csv,Wk201021,,
2075,COVID03_C.csv,Wk201022,,
2076,COVID03_C.csv,Wk201023,,
2077,COVID03_C.csv,Wk201024,,
2078,COVID03_C.csv,Wk201025,,
2079,COVID03_C.csv,Wk201026,,
2080,COVID03_C.csv,Wk201027,,
2081,COVID03_C.csv,Wk201028,,
2082,COVID03_C.csv,Wk201029,,
2083,COVID03_C.csv,Wk201030,,
2084,COVID03_C.csv,Wk201031,,
2085,COVID03_C.csv,Wk201101,,
2086,COVID03_C.csv,Wk201102,,
2087,COVID03_C.csv,Wk201103,,
2088,COVID03_C.csv,Wk201104,,
2089,COVID03_C.csv,Wk201105,,
2090,COVID03_C.csv,Wk201106,,
2091,COVID03_C.csv,Wk201107,,
2092,COVID03_C.csv,Wk201108,,
2093,COVID03_C.csv,Wk201109,,
2094,COVID03_C.csv,Wk201110,,
2095,COVID03_C.csv,Wk201111,,
2096,COVID03_C.csv,Wk201112,,
2097,COVID03_C.csv,Wk201113,,
2098,COVID03_C.csv,Wk201114,,
2099,COVID03_C.csv,Wk201115,,
2100,COVID03_C.csv,Wk201116,,
2101,COVID03_C.csv,Wk201117,,
2102,COVID03_C.csv,Wk201118,,
2103,COVID03_C.csv,Wk201119,,
2104,COVID03_C.csv,Wk201120,,
2105,COVID03_C.csv,Wk201121,,
2106,COVID03_C.csv,Wk201122,,
2107,COVID03_C.csv,Wk201123,,
2108,COVID03_C.csv,Wk201124,,
2109,COVID03_C.csv,Wk201125,,
2110,COVID03_C.csv,Wk201126,,
2111,COVID03_C.csv,Wk201127,,
2112,COVID03_C.csv,Wk201128,,
2113,COVID03_C.csv,Wk201129,,
2114,COVID03_C.csv,Wk201130,,
2115,COVID03_C.csv,Wk201201,,
2116,COVID03_C.csv,Wk201202,,
2117,COVID03_C.csv,Wk201203,,
2118,COVID03_C.csv,Wk201204,,
2119,COVID03_C.csv,Wk201205,,
2120,COVID03_C.csv,Wk201206,,
2121,COVID03_C.csv,Wk201207,,
2122,COVID03_C.csv,Wk201208,,
2123,COVID03_C.csv,Wk201209,,
2124,COVID03_C.csv,Wk201210,,
2125,COVID03_C.csv,Wk201211,,
2126,COVID03_C.csv,Wk201212,,
2127,COVID03_C.csv,Wk201213,,
2128,COVID03_C.csv,Wk201214,,
2129,COVID03_C.csv,Wk201215,,
2130,COVID03_C.csv,Wk201216,,
2131,COVID03_C.csv,Wk201217,,
2132,COVID03_C.csv,Wk201218,,
2133,COVID03_C.csv,Wk201219,,
2134,COVID03_C.csv,Wk201220,,
2135,COVID03_C.csv,Wk201221,,
2136,COVID03_C.csv,Wk201222,,
2137,COVID03_C.csv,Wk201223,,
2138,COVID03_C.csv,Wk201224,,
2139,COVID03_C.csv,Wk201225,,
2140,COVID03_C.csv,Wk201226,,
2141,COVID03_C.csv,Wk201227,,
2142,COVID03_C.csv,Wk201228,,
2143,COVID03_C.csv,Wk201229,,
2144,COVID03_C.csv,Wk201230,,
2145,COVID03_C.csv,Wk201231,,
2146,COVID03_C.csv,Wk210101,,
2147,COVID03_C.csv,Wk210102,,
2148,COVID03_C.csv,Wk210103,,
2149,COVID03_C.csv,Wk210104,,
2150,COVID03_C.csv,Wk210105,,
2151,COVID03_C.csv,Wk210106,,
2152,COVID03_C.csv,Wk210107,,
2153,COVID03_C.csv,Wk210108,,
2154,COVID03_C.csv,Wk210109,,
2155,COVID03_C.csv,Wk210110,,
2156,COVID03_C.csv,Wk210111,,
2157,COVID03_C.csv,Wk210112,,
2158,COVID03_C.csv,Wk210113,,
2159,COVID03_C.csv,Wk210114,,
2160,COVID03_C.csv,Wk210115,,
2161,COVID03_C.csv,Wk210116,,
2162,COVID03_C.csv,Wk210117,,
2163,COVID03_C.csv,Wk210118,,
2164,COVID03_C.csv,Wk210119,,
2165,COVID03_C.csv,Wk210120,,
2166,COVID03_C.csv,Wk210121,,
2167,COVID03_C.csv,Wk210122,,
2168,COVID03_C.csv,Wk210123,,
2169,COVID03_C.csv,Wk210124,,
2170,COVID03_C.csv,Wk210125,,
2171,COVID03_C.csv,Wk210126,,
2172,COVID03_C.csv,Wk210127,,
2173,COVID03_C.csv,Wk210128,,
2174,COVID03_C.csv,Wk210129,,
2175,COVID03_C.csv,Wk210130,,
2176,COVID03_C.csv,Wk210131,,
2177,COVID03_C.csv,Wk210201,,
2178,COVID03_C.csv,Wk210202,,
2179,COVID03_C.csv,Wk210203,,
2180,COVID03_C.csv,Wk210204,,
2181,COVID03_C.csv,Wk210205,,
2182,COVID03_C.csv,Wk210206,,
2183,COVID03_C.csv,Wk210207,,
2184,COVID03_C.csv,Wk210208,,
2185,COVID03_C.csv,Wk210209,,
2186,COVID03_C.csv,Wk210210,,
2187,COVID03_C.csv,Wk210211,,
2188,COVID03_C.csv,Wk210212,,
2189,COVID03_C.csv,Wk210213,,
2190,COVID03_C.csv,Wk210214,,
2191,COVID03_C.csv,Wk210215,,
2192,COVID03_C.csv,Wk210216,,
2193,COVID03_C.csv,Wk210217,,
2194,COVID03_C.csv,Wk210218,,
2195,COVID03_C.csv,Wk210219,,
2196,COVID03_C.csv,Wk210220,,
2197,COVID03_C.csv,Wk210221,,
2198,COVID03_C.csv,Wk210222,,
2199,COVID03_C.csv,Wk210223,,
2200,COVID03_C.csv,Wk210224,,
2201,COVID03_C.csv,Wk210225,,
2202,COVID03_C.csv,Wk210226,,
2203,COVID03_C.csv,Wk210227,,
2204,COVID03_C.csv,Wk210228,,
2205,COVID03_C.csv,Wk210301,,
2206,COVID03_C.csv,Wk210302,,
2207,COVID03_C.csv,Wk210303,,
2208,COVID03_S.csv,STATEFP,2-digit State code,
2209,COVID03_S.csv,Wk200121,,
2210,COVID03_S.csv,Wk200122,,
2211,COVID03_S.csv,Wk200123,,
2212,COVID03_S.csv,Wk200124,,
2213,COVID03_S.csv,Wk200125,,
2214,COVID03_S.csv,Wk200126,,
2215,COVID03_S.csv,Wk200127,,
2216,COVID03_S.csv,Wk200128,,
2217,COVID03_S.csv,Wk200129,,
2218,COVID03_S.csv,Wk200130,,
2219,COVID03_S.csv,Wk200131,,
2220,COVID03_S.csv,Wk200201,,
2221,COVID03_S.csv,Wk200202,,
2222,COVID03_S.csv,Wk200203,,
2223,COVID03_S.csv,Wk200204,,
2224,COVID03_S.csv,Wk200205,,
2225,COVID03_S.csv,Wk200206,,
2226,COVID03_S.csv,Wk200207,,
2227,COVID03_S.csv,Wk200208,,
2228,COVID03_S.csv,Wk200209,,
2229,COVID03_S.csv,Wk200210,,
2230,COVID03_S.csv,Wk200211,,
2231,COVID03_S.csv,Wk200212,,
2232,COVID03_S.csv,Wk200213,,
2233,COVID03_S.csv,Wk200214,,
2234,COVID03_S.csv,Wk200215,,
2235,COVID03_S.csv,Wk200216,,
2236,COVID03_S.csv,Wk200217,,
2237,COVID03_S.csv,Wk200218,,
2238,COVID03_S.csv,Wk200219,,
2239,COVID03_S.csv,Wk200220,,
2240,COVID03_S.csv,Wk200221,,
2241,COVID03_S.csv,Wk200222,,
2242,COVID03_S.csv,Wk200223,,
2243,COVID03_S.csv,Wk200224,,
2244,COVID03_S.csv,Wk200225,,
2245,COVID03_S.csv,Wk200226,,
2246,COVID03_S.csv,Wk200227,,
2247,COVID03_S.csv,Wk200228,,
2248,COVID03_S.csv,Wk200229,,
2249,COVID03_S.csv,Wk200301,,
2250,COVID03_S.csv,Wk200302,,
2251,COVID03_S.csv,Wk200303,,
2252,COVID03_S.csv,Wk200304,,
2253,COVID03_S.csv,Wk200305,,
2254,COVID03_S.csv,Wk200306,,
2255,COVID03_S.csv,Wk200307,,
2256,COVID03_S.csv,Wk200308,,
2257,COVID03_S.csv,Wk200309,,
2258,COVID03_S.csv,Wk200310,,
2259,COVID03_S.csv,Wk200311,,
2260,COVID03_S.csv,Wk200312,,
2261,COVID03_S.csv,Wk200313,,
2262,COVID03_S.csv,Wk200314,,
2263,COVID03_S.csv,Wk200315,,
2264,COVID03_S.csv,Wk200316,,
2265,COVID03_S.csv,Wk200317,,
2266,COVID03_S.csv,Wk200318,,
2267,COVID03_S.csv,Wk200319,,
2268,COVID03_S.csv,Wk200320,,
2269,COVID03_S.csv,Wk200321,,
2270,COVID03_S.csv,Wk200322,,
2271,COVID03_S.csv,Wk200323,,
2272,COVID03_S.csv,Wk200324,,
2273,COVID03_S.csv,Wk200325,,
2274,COVID03_S.csv,Wk200326,,
2275,COVID03_S.csv,Wk200327,,
2276,COVID03_S.csv,Wk200328,,
2277,COVID03_S.csv,Wk200329,,
2278,COVID03_S.csv,Wk200330,,
2279,COVID03_S.csv,Wk200331,,
2280,COVID03_S.csv,Wk200401,,
2281,COVID03_S.csv,Wk200402,,
2282,COVID03_S.csv,Wk200403,,
2283,COVID03_S.csv,Wk200404,,
2284,COVID03_S.csv,Wk200405,,
2285,COVID03_S.csv,Wk200406,,
2286,COVID03_S.csv,Wk200407,,
2287,COVID03_S.csv,Wk200408,,
2288,COVID03_S.csv,Wk200409,,
2289,COVID03_S.csv,Wk200410,,
2290,COVID03_S.csv,Wk200411,,
2291,COVID03_S.csv,Wk200412,,
2292,COVID03_S.csv,Wk200413,,
2293,COVID03_S.csv,Wk200414,,
2294,COVID03_S.csv,Wk200415,,
2295,COVID03_S.csv,Wk200416,,
2296,COVID03_S.csv,Wk200417,,
2297,COVID03_S.csv,Wk200418,,
2298,COVID03_S.csv,Wk200419,,
2299,COVID03_S.csv,Wk200420,,
2300,COVID03_S.csv,Wk200421,,
2301,COVID03_S.csv,Wk200422,,
2302,COVID03_S.csv,Wk200423,,
2303,COVID03_S.csv,Wk200424,,
2304,COVID03_S.csv,Wk200425,,
2305,COVID03_S.csv,Wk200426,,
2306,COVID03_S.csv,Wk200427,,
2307,COVID03_S.csv,Wk200428,,
2308,COVID03_S.csv,Wk200429,,
2309,COVID03_S.csv,Wk200430,,
2310,COVID03_S.csv,Wk200501,,
2311,COVID03_S.csv,Wk200502,,
2312,COVID03_S.csv,Wk200503,,
2313,COVID03_S.csv,Wk200504,,
2314,COVID03_S.csv,Wk200505,,
2315,COVID03_S.csv,Wk200506,,
2316,COVID03_S.csv,Wk200507,,
2317,COVID03_S.csv,Wk200508,,
2318,COVID03_S.csv,Wk200509,,
2319,COVID03_S.csv,Wk200510,,
2320,COVID03_S.csv,Wk200511,,
2321,COVID03_S.csv,Wk200512,,
2322,COVID03_S.csv,Wk200513,,
2323,COVID03_S.csv,Wk200514,,
2324,COVID03_S.csv,Wk200515,,
2325,COVID03_S.csv,Wk200516,,
2326,COVID03_S.csv,Wk200517,,
2327,COVID03_S.csv,Wk200518,,
2328,COVID03_S.csv,Wk200519,,
2329,COVID03_S.csv,Wk200520,,
2330,COVID03_S.csv,Wk200521,,
2331,COVID03_S.csv,Wk200522,,
2332,COVID03_S.csv,Wk200523,,
2333,COVID03_S.csv,Wk200524,,
2334,COVID03_S.csv,Wk200525,,
2335,COVID03_S.csv,Wk200526,,
2336,COVID03_S.csv,Wk200527,,
2337,COVID03_S.csv,Wk200528,,
2338,COVID03_S.csv,Wk200529,,
2339,COVID03_S.csv,Wk200530,,
2340,COVID03_S.csv,Wk200531,,
2341,COVID03_S.csv,Wk200601,,
2342,COVID03_S.csv,Wk200602,,
2343,COVID03_S.csv,Wk200603,,
2344,COVID03_S.csv,Wk200604,,
2345,COVID03_S.csv,Wk200605,,
2346,COVID03_S.csv,Wk200606,,
2347,COVID03_S.csv,Wk200607,,
2348,COVID03_S.csv,Wk200608,,
2349,COVID03_S.csv,Wk200609,,
2350,COVID03_S.csv,Wk200610,,
2351,COVID03_S.csv,Wk200611,,
2352,COVID03_S.csv,Wk200612,,
2353,COVID03_S.csv,Wk200613,,
2354,COVID03_S.csv,Wk200614,,
2355,COVID03_S.csv,Wk200615,,
2356,COVID03_S.csv,Wk200616,,
2357,COVID03_S.csv,Wk200617,,
2358,COVID03_S.csv,Wk200618,,
2359,COVID03_S.csv,Wk200619,,
2360,COVID03_S.csv,Wk200620,,
2361,COVID03_S.csv,Wk200621,,
2362,COVID03_S.csv,Wk200622,,
2363,COVID03_S.csv,Wk200623,,
2364,COVID03_S.csv,Wk200624,,
2365,COVID03_S.csv,Wk200625,,
2366,COVID03_S.csv,Wk200626,,
2367,COVID03_S.csv,Wk200627,,
2368,COVID03_S.csv,Wk200628,,
2369,COVID03_S.csv,Wk200629,,
2370,COVID03_S.csv,Wk200630,,
2371,COVID03_S.csv,Wk200701,,
2372,COVID03_S.csv,Wk200702,,
2373,COVID03_S.csv,Wk200703,,
2374,COVID03_S.csv,Wk200704,,
2375,COVID03_S.csv,Wk200705,,
2376,COVID03_S.csv,Wk200706,,
2377,COVID03_S.csv,Wk200707,,
2378,COVID03_S.csv,Wk200708,,
2379,COVID03_S.csv,Wk200709,,
2380,COVID03_S.csv,Wk200710,,
2381,COVID03_S.csv,Wk200711,,
2382,COVID03_S.csv,Wk200712,,
2383,COVID03_S.csv,Wk200713,,
2384,COVID03_S.csv,Wk200714,,
2385,COVID03_S.csv,Wk200715,,
2386,COVID03_S.csv,Wk200716,,
2387,COVID03_S.csv,Wk200717,,
2388,COVID03_S.csv,Wk200718,,
2389,COVID03_S.csv,Wk200719,,
2390,COVID03_S.csv,Wk200720,,
2391,COVID03_S.csv,Wk200721,,
2392,COVID03_S.csv,Wk200722,,
2393,COVID03_S.csv,Wk200723,,
2394,COVID03_S.csv,Wk200724,,
2395,COVID03_S.csv,Wk200725,,
2396,COVID03_S.csv,Wk200726,,
2397,COVID03_S.csv,Wk200727,,
2398,COVID03_S.csv,Wk200728,,
2399,COVID03_S.csv,Wk200729,,
2400,COVID03_S.csv,Wk200730,,
2401,COVID03_S.csv,Wk200731,,
2402,COVID03_S.csv,Wk200801,,
2403,COVID03_S.csv,Wk200802,,
2404,COVID03_S.csv,Wk200803,,
2405,COVID03_S.csv,Wk200804,,
2406,COVID03_S.csv,Wk200805,,
2407,COVID03_S.csv,Wk200806,,
2408,COVID03_S.csv,Wk200807,,
2409,COVID03_S.csv,Wk200808,,
2410,COVID03_S.csv,Wk200809,,
2411,COVID03_S.csv,Wk200810,,
2412,COVID03_S.csv,Wk200811,,
2413,COVID03_S.csv,Wk200812,,
2414,COVID03_S.csv,Wk200813,,
2415,COVID03_S.csv,Wk200814,,
2416,COVID03_S.csv,Wk200815,,
2417,COVID03_S.csv,Wk200816,,
2418,COVID03_S.csv,Wk200817,,
2419,COVID03_S.csv,Wk200818,,
2420,COVID03_S.csv,Wk200819,,
2421,COVID03_S.csv,Wk200820,,
2422,COVID03_S.csv,Wk200821,,
2423,COVID03_S.csv,Wk200822,,
2424,COVID03_S.csv,Wk200823,,
2425,COVID03_S.csv,Wk200824,,
2426,COVID03_S.csv,Wk200825,,
2427,COVID03_S.csv,Wk200826,,
2428,COVID03_S.csv,Wk200827,,
2429,COVID03_S.csv,Wk200828,,
2430,COVID03_S.csv,Wk200829,,
2431,COVID03_S.csv,Wk200830,,
2432,COVID03_S.csv,Wk200831,,
2433,COVID03_S.csv,Wk200901,,
2434,COVID03_S.csv,Wk200902,,
2435,COVID03_S.csv,Wk200903,,
2436,COVID03_S.csv,Wk200904,,
2437,COVID03_S.csv,Wk200905,,
2438,COVID03_S.csv,Wk200906,,
2439,COVID03_S.csv,Wk200907,,
2440,COVID03_S.csv,Wk200908,,
2441,COVID03_S.csv,Wk200909,,
2442,COVID03_S.csv,Wk200910,,
2443,COVID03_S.csv,Wk200911,,
2444,COVID03_S.csv,Wk200912,,
2445,COVID03_S.csv,Wk200913,,
2446,COVID03_S.csv,Wk200914,,
2447,COVID03_S.csv,Wk200915,,
2448,COVID03_S.csv,Wk200916,,
2449,COVID03_S.csv,Wk200917,,
2450,COVID03_S.csv,Wk200918,,
2451,COVID03_S.csv,Wk200919,,
2452,COVID03_S.csv,Wk200920,,
2453,COVID03_S.csv,Wk200921,,
2454,COVID03_S.csv,Wk200922,,
2455,COVID03_S.csv,Wk200923,,
2456,COVID03_S.csv,Wk200924,,
2457,COVID03_S.csv,Wk200925,,
2458,COVID03_S.csv,Wk200926,,
2459,COVID03_S.csv,Wk200927,,
2460,COVID03_S.csv,Wk200928,,
2461,COVID03_S.csv,Wk200929,,
2462,COVID03_S.csv,Wk200930,,
2463,COVID03_S.csv,Wk201001,,
2464,COVID03_S.csv,Wk201002,,
2465,COVID03_S.csv,Wk201003,,
2466,COVID03_S.csv,Wk201004,,
2467,COVID03_S.csv,Wk201005,,
2468,COVID03_S.csv,Wk201006,,
2469,COVID03_S.csv,Wk201007,,
2470,COVID03_S.csv,Wk201008,,
2471,COVID03_S.csv,Wk201009,,
2472,COVID03_S.csv,Wk201010,,
2473,COVID03_S.csv,Wk201011,,
2474,COVID03_S.csv,Wk201012,,
2475,COVID03_S.csv,Wk201013,,
2476,COVID03_S.csv,Wk201014,,
2477,COVID03_S.csv,Wk201015,,
2478,COVID03_S.csv,Wk201016,,
2479,COVID03_S.csv,Wk201017,,
2480,COVID03_S.csv,Wk201018,,
2481,COVID03_S.csv,Wk201019,,
2482,COVID03_S.csv,Wk201020,,
2483,COVID03_S.csv,Wk201021,,
2484,COVID03_S.csv,Wk201022,,
2485,COVID03_S.csv,Wk201023,,
2486,COVID03_S.csv,Wk201024,,
2487,COVID03_S.csv,Wk201025,,
2488,COVID03_S.csv,Wk201026,,
2489,COVID03_S.csv,Wk201027,,
2490,COVID03_S.csv,Wk201028,,
2491,COVID03_S.csv,Wk201029,,
2492,COVID03_S.csv,Wk201030,,
2493,COVID03_S.csv,Wk201031,,
2494,COVID03_S.csv,Wk201101,,
2495,COVID03_S.csv,Wk201102,,
2496,COVID03_S.csv,Wk201103,,
2497,COVID03_S.csv,Wk201104,,
2498,COVID03_S.csv,Wk201105,,
2499,COVID03_S.csv,Wk201106,,
2500,COVID03_S.csv,Wk201107,,
2501,COVID03_S.csv,Wk201108,,
2502,COVID03_S.csv,Wk201109,,
2503,COVID03_S.csv,Wk201110,,
2504,COVID03_S.csv,Wk201111,,
