,file,nProperty,variable,variable_construct
3126,COVID04_S.csv,WkAd200427,,Historical 7-day Average Adjusted Case Count per 100K
3127,COVID04_S.csv,WkAd200428,,Historical 7-day Average Adjusted Case Count per 100K
3128,COVID04_S.csv,WkAd200429,,Historical 7-day Average Adjusted Case Count per 100K
3129,COVID04_S.csv,WkAd200430,,Historical 7-day Average Adjusted Case Count per 100K
3130,COVID04_S.csv,WkAd200501,,Historical 7-day Average Adjusted Case Count per 100K
3131,COVID04_S.csv,WkAd200502,,Historical 7-day Average Adjusted Case Count per 100K
3132,COVID04_S.csv,WkAd200503,,Historical 7-day Average Adjusted Case Count per 100K
3133,COVID04_S.csv,WkAd200504,,Historical 7-day Average Adjusted Case Count per 100K
3134,COVID04_S.csv,WkAd200505,,Historical 7-day Average Adjusted Case Count per 100K
3135,COVID04_S.csv,WkAd200506,,Historical 7-day Average Adjusted Case Count per 100K
3136,COVID04_S.csv,WkAd200507,,Historical 7-day Average Adjusted Case Count per 100K
3137,COVID04_S.csv,WkAd200508,,Historical 7-day Average Adjusted Case Count per 100K
3138,COVID04_S.csv,WkAd200509,,Historical 7-day Average Adjusted Case Count per 100K
3139,COVID04_S.csv,WkAd200510,,Historical 7-day Average Adjusted Case Count per 100K
3140,COVID04_S.csv,WkAd200511,,Historical 7-day Average Adjusted Case Count per 100K
3141,COVID04_S.csv,WkAd200512,,Historical 7-day Average Adjusted Case Count per 100K
3142,COVID04_S.csv,WkAd200513,,Historical 7-day Average Adjusted Case Count per 100K
3143,COVID04_S.csv,WkAd200514,,Historical 7-day Average Adjusted Case Count per 100K
3144,COVID04_S.csv,WkAd200515,,Historical 7-day Average Adjusted Case Count per 100K
3145,COVID04_S.csv,WkAd200516,,Historical 7-day Average Adjusted Case Count per 100K
3146,COVID04_S.csv,WkAd200517,,Historical 7-day Average Adjusted Case Count per 100K
3147,COVID04_S.csv,WkAd200518,,Historical 7-day Average Adjusted Case Count per 100K
3148,COVID04_S.csv,WkAd200519,,Historical 7-day Average Adjusted Case Count per 100K
3149,COVID04_S.csv,WkAd200520,,Historical 7-day Average Adjusted Case Count per 100K
3150,COVID04_S.csv,WkAd200521,,Historical 7-day Average Adjusted Case Count per 100K
3151,COVID04_S.csv,WkAd200522,,Historical 7-day Average Adjusted Case Count per 100K
3152,COVID04_S.csv,WkAd200523,,Historical 7-day Average Adjusted Case Count per 100K
3153,COVID04_S.csv,WkAd200524,,Historical 7-day Average Adjusted Case Count per 100K
3154,COVID04_S.csv,WkAd200525,,Historical 7-day Average Adjusted Case Count per 100K
3155,COVID04_S.csv,WkAd200526,,Historical 7-day Average Adjusted Case Count per 100K
3156,COVID04_S.csv,WkAd200527,,Historical 7-day Average Adjusted Case Count per 100K
3157,COVID04_S.csv,WkAd200528,,Historical 7-day Average Adjusted Case Count per 100K
3158,COVID04_S.csv,WkAd200529,,Historical 7-day Average Adjusted Case Count per 100K
3159,COVID04_S.csv,WkAd200530,,Historical 7-day Average Adjusted Case Count per 100K
3160,COVID04_S.csv,WkAd200531,,Historical 7-day Average Adjusted Case Count per 100K
3161,COVID04_S.csv,WkAd200601,,Historical 7-day Average Adjusted Case Count per 100K
3162,COVID04_S.csv,WkAd200602,,Historical 7-day Average Adjusted Case Count per 100K
3163,COVID04_S.csv,WkAd200603,,Historical 7-day Average Adjusted Case Count per 100K
3164,COVID04_S.csv,WkAd200604,,Historical 7-day Average Adjusted Case Count per 100K
3165,COVID04_S.csv,WkAd200605,,Historical 7-day Average Adjusted Case Count per 100K
3166,COVID04_S.csv,WkAd200606,,Historical 7-day Average Adjusted Case Count per 100K
3167,COVID04_S.csv,WkAd200607,,Historical 7-day Average Adjusted Case Count per 100K
3168,COVID04_S.csv,WkAd200608,,Historical 7-day Average Adjusted Case Count per 100K
3169,COVID04_S.csv,WkAd200609,,Historical 7-day Average Adjusted Case Count per 100K
3170,COVID04_S.csv,WkAd200610,,Historical 7-day Average Adjusted Case Count per 100K
3171,COVID04_S.csv,WkAd200611,,Historical 7-day Average Adjusted Case Count per 100K
3172,COVID04_S.csv,WkAd200612,,Historical 7-day Average Adjusted Case Count per 100K
3173,COVID04_S.csv,WkAd200613,,Historical 7-day Average Adjusted Case Count per 100K
3174,COVID04_S.csv,WkAd200614,,Historical 7-day Average Adjusted Case Count per 100K
3175,COVID04_S.csv,WkAd200615,,Historical 7-day Average Adjusted Case Count per 100K
3176,COVID04_S.csv,WkAd200616,,Historical 7-day Average Adjusted Case Count per 100K
3177,COVID04_S.csv,WkAd200617,,Historical 7-day Average Adjusted Case Count per 100K
3178,COVID04_S.csv,WkAd200618,,Historical 7-day Average Adjusted Case Count per 100K
3179,COVID04_S.csv,WkAd200619,,Historical 7-day Average Adjusted Case Count per 100K
3180,COVID04_S.csv,WkAd200620,,Historical 7-day Average Adjusted Case Count per 100K
3181,COVID04_S.csv,WkAd200621,,Historical 7-day Average Adjusted Case Count per 100K
3182,COVID04_S.csv,WkAd200622,,Historical 7-day Average Adjusted Case Count per 100K
3183,COVID04_S.csv,WkAd200623,,Historical 7-day Average Adjusted Case Count per 100K
3184,COVID04_S.csv,WkAd200624,,Historical 7-day Average Adjusted Case Count per 100K
3185,COVID04_S.csv,WkAd200625,,Historical 7-day Average Adjusted Case Count per 100K
3186,COVID04_S.csv,WkAd200626,,Historical 7-day Average Adjusted Case Count per 100K
3187,COVID04_S.csv,WkAd200627,,Historical 7-day Average Adjusted Case Count per 100K
3188,COVID04_S.csv,WkAd200628,,Historical 7-day Average Adjusted Case Count per 100K
3189,COVID04_S.csv,WkAd200629,,Historical 7-day Average Adjusted Case Count per 100K
3190,COVID04_S.csv,WkAd200630,,Historical 7-day Average Adjusted Case Count per 100K
3191,COVID04_S.csv,WkAd200701,,Historical 7-day Average Adjusted Case Count per 100K
3192,COVID04_S.csv,WkAd200702,,Historical 7-day Average Adjusted Case Count per 100K
3193,COVID04_S.csv,WkAd200703,,Historical 7-day Average Adjusted Case Count per 100K
3194,COVID04_S.csv,WkAd200704,,Historical 7-day Average Adjusted Case Count per 100K
3195,COVID04_S.csv,WkAd200705,,Historical 7-day Average Adjusted Case Count per 100K
3196,COVID04_S.csv,WkAd200706,,Historical 7-day Average Adjusted Case Count per 100K
3197,COVID04_S.csv,WkAd200707,,Historical 7-day Average Adjusted Case Count per 100K
3198,COVID04_S.csv,WkAd200708,,Historical 7-day Average Adjusted Case Count per 100K
3199,COVID04_S.csv,WkAd200709,,Historical 7-day Average Adjusted Case Count per 100K
3200,COVID04_S.csv,WkAd200710,,Historical 7-day Average Adjusted Case Count per 100K
3201,COVID04_S.csv,WkAd200711,,Historical 7-day Average Adjusted Case Count per 100K
3202,COVID04_S.csv,WkAd200712,,Historical 7-day Average Adjusted Case Count per 100K
3203,COVID04_S.csv,WkAd200713,,Historical 7-day Average Adjusted Case Count per 100K
3204,COVID04_S.csv,WkAd200714,,Historical 7-day Average Adjusted Case Count per 100K
3205,COVID04_S.csv,WkAd200715,,Historical 7-day Average Adjusted Case Count per 100K
3206,COVID04_S.csv,WkAd200716,,Historical 7-day Average Adjusted Case Count per 100K
3207,COVID04_S.csv,WkAd200717,,Historical 7-day Average Adjusted Case Count per 100K
3208,COVID04_S.csv,WkAd200718,,Historical 7-day Average Adjusted Case Count per 100K
3209,COVID04_S.csv,WkAd200719,,Historical 7-day Average Adjusted Case Count per 100K
3210,COVID04_S.csv,WkAd200720,,Historical 7-day Average Adjusted Case Count per 100K
3211,COVID04_S.csv,WkAd200721,,Historical 7-day Average Adjusted Case Count per 100K
3212,COVID04_S.csv,WkAd200722,,Historical 7-day Average Adjusted Case Count per 100K
3213,COVID04_S.csv,WkAd200723,,Historical 7-day Average Adjusted Case Count per 100K
3214,COVID04_S.csv,WkAd200724,,Historical 7-day Average Adjusted Case Count per 100K
3215,COVID04_S.csv,WkAd200725,,Historical 7-day Average Adjusted Case Count per 100K
3216,COVID04_S.csv,WkAd200726,,Historical 7-day Average Adjusted Case Count per 100K
3217,COVID04_S.csv,WkAd200727,,Historical 7-day Average Adjusted Case Count per 100K
3218,COVID04_S.csv,WkAd200728,,Historical 7-day Average Adjusted Case Count per 100K
3219,COVID04_S.csv,WkAd200729,,Historical 7-day Average Adjusted Case Count per 100K
3220,COVID04_S.csv,WkAd200730,,Historical 7-day Average Adjusted Case Count per 100K
3221,COVID04_S.csv,WkAd200731,,Historical 7-day Average Adjusted Case Count per 100K
3222,COVID04_S.csv,WkAd200801,,Historical 7-day Average Adjusted Case Count per 100K
3223,COVID04_S.csv,WkAd200802,,Historical 7-day Average Adjusted Case Count per 100K
3224,COVID04_S.csv,WkAd200803,,Historical 7-day Average Adjusted Case Count per 100K
3225,COVID04_S.csv,WkAd200804,,Historical 7-day Average Adjusted Case Count per 100K
3226,COVID04_S.csv,WkAd200805,,Historical 7-day Average Adjusted Case Count per 100K
3227,COVID04_S.csv,WkAd200806,,Historical 7-day Average Adjusted Case Count per 100K
3228,COVID04_S.csv,WkAd200807,,Historical 7-day Average Adjusted Case Count per 100K
3229,COVID04_S.csv,WkAd200808,,Historical 7-day Average Adjusted Case Count per 100K
3230,COVID04_S.csv,WkAd200809,,Historical 7-day Average Adjusted Case Count per 100K
3231,COVID04_S.csv,WkAd200810,,Historical 7-day Average Adjusted Case Count per 100K
3232,COVID04_S.csv,WkAd200811,,Historical 7-day Average Adjusted Case Count per 100K
3233,COVID04_S.csv,WkAd200812,,Historical 7-day Average Adjusted Case Count per 100K
3234,COVID04_S.csv,WkAd200813,,Historical 7-day Average Adjusted Case Count per 100K
3235,COVID04_S.csv,WkAd200814,,Historical 7-day Average Adjusted Case Count per 100K
3236,COVID04_S.csv,WkAd200815,,Historical 7-day Average Adjusted Case Count per 100K
3237,COVID04_S.csv,WkAd200816,,Historical 7-day Average Adjusted Case Count per 100K
3238,COVID04_S.csv,WkAd200817,,Historical 7-day Average Adjusted Case Count per 100K
3239,COVID04_S.csv,WkAd200818,,Historical 7-day Average Adjusted Case Count per 100K
3240,COVID04_S.csv,WkAd200819,,Historical 7-day Average Adjusted Case Count per 100K
3241,COVID04_S.csv,WkAd200820,,Historical 7-day Average Adjusted Case Count per 100K
3242,COVID04_S.csv,WkAd200821,,Historical 7-day Average Adjusted Case Count per 100K
3243,COVID04_S.csv,WkAd200822,,Historical 7-day Average Adjusted Case Count per 100K
3244,COVID04_S.csv,WkAd200823,,Historical 7-day Average Adjusted Case Count per 100K
3245,COVID04_S.csv,WkAd200824,,Historical 7-day Average Adjusted Case Count per 100K
3246,COVID04_S.csv,WkAd200825,,Historical 7-day Average Adjusted Case Count per 100K
3247,COVID04_S.csv,WkAd200826,,Historical 7-day Average Adjusted Case Count per 100K
3248,COVID04_S.csv,WkAd200827,,Historical 7-day Average Adjusted Case Count per 100K
3249,COVID04_S.csv,WkAd200828,,Historical 7-day Average Adjusted Case Count per 100K
3250,COVID04_S.csv,WkAd200829,,Historical 7-day Average Adjusted Case Count per 100K
3251,COVID04_S.csv,WkAd200830,,Historical 7-day Average Adjusted Case Count per 100K
3252,COVID04_S.csv,WkAd200831,,Historical 7-day Average Adjusted Case Count per 100K
3253,COVID04_S.csv,WkAd200901,,Historical 7-day Average Adjusted Case Count per 100K
3254,COVID04_S.csv,WkAd200902,,Historical 7-day Average Adjusted Case Count per 100K
3255,COVID04_S.csv,WkAd200903,,Historical 7-day Average Adjusted Case Count per 100K
3256,COVID04_S.csv,WkAd200904,,Historical 7-day Average Adjusted Case Count per 100K
3257,COVID04_S.csv,WkAd200905,,Historical 7-day Average Adjusted Case Count per 100K
3258,COVID04_S.csv,WkAd200906,,Historical 7-day Average Adjusted Case Count per 100K
3259,COVID04_S.csv,WkAd200907,,Historical 7-day Average Adjusted Case Count per 100K
3260,COVID04_S.csv,WkAd200908,,Historical 7-day Average Adjusted Case Count per 100K
3261,COVID04_S.csv,WkAd200909,,Historical 7-day Average Adjusted Case Count per 100K
3262,COVID04_S.csv,WkAd200910,,Historical 7-day Average Adjusted Case Count per 100K
3263,COVID04_S.csv,WkAd200911,,Historical 7-day Average Adjusted Case Count per 100K
3264,COVID04_S.csv,WkAd200912,,Historical 7-day Average Adjusted Case Count per 100K
3265,COVID04_S.csv,WkAd200913,,Historical 7-day Average Adjusted Case Count per 100K
3266,COVID04_S.csv,WkAd200914,,Historical 7-day Average Adjusted Case Count per 100K
3267,COVID04_S.csv,WkAd200915,,Historical 7-day Average Adjusted Case Count per 100K
3268,COVID04_S.csv,WkAd200916,,Historical 7-day Average Adjusted Case Count per 100K
3269,COVID04_S.csv,WkAd200917,,Historical 7-day Average Adjusted Case Count per 100K
3270,COVID04_S.csv,WkAd200918,,Historical 7-day Average Adjusted Case Count per 100K
3271,COVID04_S.csv,WkAd200919,,Historical 7-day Average Adjusted Case Count per 100K
3272,COVID04_S.csv,WkAd200920,,Historical 7-day Average Adjusted Case Count per 100K
3273,COVID04_S.csv,WkAd200921,,Historical 7-day Average Adjusted Case Count per 100K
3274,COVID04_S.csv,WkAd200922,,Historical 7-day Average Adjusted Case Count per 100K
3275,COVID04_S.csv,WkAd200923,,Historical 7-day Average Adjusted Case Count per 100K
3276,COVID04_S.csv,WkAd200924,,Historical 7-day Average Adjusted Case Count per 100K
3277,COVID04_S.csv,WkAd200925,,Historical 7-day Average Adjusted Case Count per 100K
3278,COVID04_S.csv,WkAd200926,,Historical 7-day Average Adjusted Case Count per 100K
3279,COVID04_S.csv,WkAd200927,,Historical 7-day Average Adjusted Case Count per 100K
3280,COVID04_S.csv,WkAd200928,,Historical 7-day Average Adjusted Case Count per 100K
3281,COVID04_S.csv,WkAd200929,,Historical 7-day Average Adjusted Case Count per 100K
3282,COVID04_S.csv,WkAd200930,,Historical 7-day Average Adjusted Case Count per 100K
3283,COVID04_S.csv,WkAd201001,,Historical 7-day Average Adjusted Case Count per 100K
3284,COVID04_S.csv,WkAd201002,,Historical 7-day Average Adjusted Case Count per 100K
3285,COVID04_S.csv,WkAd201003,,Historical 7-day Average Adjusted Case Count per 100K
3286,COVID04_S.csv,WkAd201004,,Historical 7-day Average Adjusted Case Count per 100K
3287,COVID04_S.csv,WkAd201005,,Historical 7-day Average Adjusted Case Count per 100K
3288,COVID04_S.csv,WkAd201006,,Historical 7-day Average Adjusted Case Count per 100K
3289,COVID04_S.csv,WkAd201007,,Historical 7-day Average Adjusted Case Count per 100K
3290,COVID04_S.csv,WkAd201008,,Historical 7-day Average Adjusted Case Count per 100K
3291,COVID04_S.csv,WkAd201009,,Historical 7-day Average Adjusted Case Count per 100K
3292,COVID04_S.csv,WkAd201010,,Historical 7-day Average Adjusted Case Count per 100K
3293,COVID04_S.csv,WkAd201011,,Historical 7-day Average Adjusted Case Count per 100K
3294,COVID04_S.csv,WkAd201012,,Historical 7-day Average Adjusted Case Count per 100K
3295,COVID04_S.csv,WkAd201013,,Historical 7-day Average Adjusted Case Count per 100K
3296,COVID04_S.csv,WkAd201014,,Historical 7-day Average Adjusted Case Count per 100K
3297,COVID04_S.csv,WkAd201015,,Historical 7-day Average Adjusted Case Count per 100K
3298,COVID04_S.csv,WkAd201016,,Historical 7-day Average Adjusted Case Count per 100K
3299,COVID04_S.csv,WkAd201017,,Historical 7-day Average Adjusted Case Count per 100K
3300,COVID04_S.csv,WkAd201018,,Historical 7-day Average Adjusted Case Count per 100K
3301,COVID04_S.csv,WkAd201019,,Historical 7-day Average Adjusted Case Count per 100K
3302,COVID04_S.csv,WkAd201020,,Historical 7-day Average Adjusted Case Count per 100K
3303,COVID04_S.csv,WkAd201021,,Historical 7-day Average Adjusted Case Count per 100K
3304,COVID04_S.csv,WkAd201022,,Historical 7-day Average Adjusted Case Count per 100K
3305,COVID04_S.csv,WkAd201023,,Historical 7-day Average Adjusted Case Count per 100K
3306,COVID04_S.csv,WkAd201024,,Historical 7-day Average Adjusted Case Count per 100K
3307,COVID04_S.csv,WkAd201025,,Historical 7-day Average Adjusted Case Count per 100K
3308,COVID04_S.csv,WkAd201026,,Historical 7-day Average Adjusted Case Count per 100K
3309,COVID04_S.csv,WkAd201027,,Historical 7-day Average Adjusted Case Count per 100K
3310,COVID04_S.csv,WkAd201028,,Historical 7-day Average Adjusted Case Count per 100K
3311,COVID04_S.csv,WkAd201029,,Historical 7-day Average Adjusted Case Count per 100K
3312,COVID04_S.csv,WkAd201030,,Historical 7-day Average Adjusted Case Count per 100K
3313,COVID04_S.csv,WkAd201031,,Historical 7-day Average Adjusted Case Count per 100K
3314,COVID04_S.csv,WkAd201101,,Historical 7-day Average Adjusted Case Count per 100K
3315,COVID04_S.csv,WkAd201102,,Historical 7-day Average Adjusted Case Count per 100K
3316,COVID04_S.csv,WkAd201103,,Historical 7-day Average Adjusted Case Count per 100K
3317,COVID04_S.csv,WkAd201104,,Historical 7-day Average Adjusted Case Count per 100K
3318,COVID04_S.csv,WkAd201105,,Historical 7-day Average Adjusted Case Count per 100K
3319,COVID04_S.csv,WkAd201106,,Historical 7-day Average Adjusted Case Count per 100K
3320,COVID04_S.csv,WkAd201107,,Historical 7-day Average Adjusted Case Count per 100K
3321,COVID04_S.csv,WkAd201108,,Historical 7-day Average Adjusted Case Count per 100K
3322,COVID04_S.csv,WkAd201109,,Historical 7-day Average Adjusted Case Count per 100K
3323,COVID04_S.csv,WkAd201110,,Historical 7-day Average Adjusted Case Count per 100K
3324,COVID04_S.csv,WkAd201111,,Historical 7-day Average Adjusted Case Count per 100K
3325,COVID04_S.csv,WkAd201112,,Historical 7-day Average Adjusted Case Count per 100K
3326,COVID04_S.csv,WkAd201113,,Historical 7-day Average Adjusted Case Count per 100K
3327,COVID04_S.csv,WkAd201114,,Historical 7-day Average Adjusted Case Count per 100K
3328,COVID04_S.csv,WkAd201115,,Historical 7-day Average Adjusted Case Count per 100K
3329,COVID04_S.csv,WkAd201116,,Historical 7-day Average Adjusted Case Count per 100K
3330,COVID04_S.csv,WkAd201117,,Historical 7-day Average Adjusted Case Count per 100K
3331,COVID04_S.csv,WkAd201118,,Historical 7-day Average Adjusted Case Count per 100K
3332,COVID04_S.csv,WkAd201119,,Historical 7-day Average Adjusted Case Count per 100K
3333,COVID04_S.csv,WkAd201120,,Historical 7-day Average Adjusted Case Count per 100K
3334,COVID04_S.csv,WkAd201121,,Historical 7-day Average Adjusted Case Count per 100K
3335,COVID04_S.csv,WkAd201122,,Historical 7-day Average Adjusted Case Count per 100K
3336,COVID04_S.csv,WkAd201123,,Historical 7-day Average Adjusted Case Count per 100K
3337,COVID04_S.csv,WkAd201124,,Historical 7-day Average Adjusted Case Count per 100K
3338,COVID04_S.csv,WkAd201125,,Historical 7-day Average Adjusted Case Count per 100K
3339,COVID04_S.csv,WkAd201126,,Historical 7-day Average Adjusted Case Count per 100K
3340,COVID04_S.csv,WkAd201127,,Historical 7-day Average Adjusted Case Count per 100K
3341,COVID04_S.csv,WkAd201128,,Historical 7-day Average Adjusted Case Count per 100K
3342,COVID04_S.csv,WkAd201129,,Historical 7-day Average Adjusted Case Count per 100K
3343,COVID04_S.csv,WkAd201130,,Historical 7-day Average Adjusted Case Count per 100K
3344,COVID04_S.csv,WkAd201201,,Historical 7-day Average Adjusted Case Count per 100K
3345,COVID04_S.csv,WkAd201202,,Historical 7-day Average Adjusted Case Count per 100K
3346,COVID04_S.csv,WkAd201203,,Historical 7-day Average Adjusted Case Count per 100K
3347,COVID04_S.csv,WkAd201204,,Historical 7-day Average Adjusted Case Count per 100K
3348,COVID04_S.csv,WkAd201205,,Historical 7-day Average Adjusted Case Count per 100K
3349,COVID04_S.csv,WkAd201206,,Historical 7-day Average Adjusted Case Count per 100K
3350,COVID04_S.csv,WkAd201207,,Historical 7-day Average Adjusted Case Count per 100K
3351,COVID04_S.csv,WkAd201208,,Historical 7-day Average Adjusted Case Count per 100K
3352,COVID04_S.csv,WkAd201209,,Historical 7-day Average Adjusted Case Count per 100K
3353,COVID04_S.csv,WkAd201210,,Historical 7-day Average Adjusted Case Count per 100K
3354,COVID04_S.csv,WkAd201211,,Historical 7-day Average Adjusted Case Count per 100K
3355,COVID04_S.csv,WkAd201212,,Historical 7-day Average Adjusted Case Count per 100K
3356,COVID04_S.csv,WkAd201213,,Historical 7-day Average Adjusted Case Count per 100K
3357,COVID04_S.csv,WkAd201214,,Historical 7-day Average Adjusted Case Count per 100K
3358,COVID04_S.csv,WkAd201215,,Historical 7-day Average Adjusted Case Count per 100K
3359,COVID04_S.csv,WkAd201216,,Historical 7-day Average Adjusted Case Count per 100K
3360,COVID04_S.csv,WkAd201217,,Historical 7-day Average Adjusted Case Count per 100K
3361,COVID04_S.csv,WkAd201218,,Historical 7-day Average Adjusted Case Count per 100K
3362,COVID04_S.csv,WkAd201219,,Historical 7-day Average Adjusted Case Count per 100K
3363,COVID04_S.csv,WkAd201220,,Historical 7-day Average Adjusted Case Count per 100K
3364,COVID04_S.csv,WkAd201221,,Historical 7-day Average Adjusted Case Count per 100K
3365,COVID04_S.csv,WkAd201222,,Historical 7-day Average Adjusted Case Count per 100K
3366,COVID04_S.csv,WkAd201223,,Historical 7-day Average Adjusted Case Count per 100K
3367,COVID04_S.csv,WkAd201224,,Historical 7-day Average Adjusted Case Count per 100K
3368,COVID04_S.csv,WkAd201225,,Historical 7-day Average Adjusted Case Count per 100K
3369,COVID04_S.csv,WkAd201226,,Historical 7-day Average Adjusted Case Count per 100K
3370,COVID04_S.csv,WkAd201227,,Historical 7-day Average Adjusted Case Count per 100K
3371,COVID04_S.csv,WkAd201228,,Historical 7-day Average Adjusted Case Count per 100K
3372,COVID04_S.csv,WkAd201229,,Historical 7-day Average Adjusted Case Count per 100K
3373,COVID04_S.csv,WkAd201230,,Historical 7-day Average Adjusted Case Count per 100K
3374,COVID04_S.csv,WkAd201231,,Historical 7-day Average Adjusted Case Count per 100K
3375,COVID04_S.csv,WkAd210101,,Historical 7-day Average Adjusted Case Count per 100K
3376,COVID04_S.csv,WkAd210102,,Historical 7-day Average Adjusted Case Count per 100K
3377,COVID04_S.csv,WkAd210103,,Historical 7-day Average Adjusted Case Count per 100K
3378,COVID04_S.csv,WkAd210104,,Historical 7-day Average Adjusted Case Count per 100K
3379,COVID04_S.csv,WkAd210105,,Historical 7-day Average Adjusted Case Count per 100K
3380,COVID04_S.csv,WkAd210106,,Historical 7-day Average Adjusted Case Count per 100K
3381,COVID04_S.csv,WkAd210107,,Historical 7-day Average Adjusted Case Count per 100K
3382,COVID04_S.csv,WkAd210108,,Historical 7-day Average Adjusted Case Count per 100K
3383,COVID04_S.csv,WkAd210109,,Historical 7-day Average Adjusted Case Count per 100K
3384,COVID04_S.csv,WkAd210110,,Historical 7-day Average Adjusted Case Count per 100K
3385,COVID04_S.csv,WkAd210111,,Historical 7-day Average Adjusted Case Count per 100K
3386,COVID04_S.csv,WkAd210112,,Historical 7-day Average Adjusted Case Count per 100K
3387,COVID04_S.csv,WkAd210113,,Historical 7-day Average Adjusted Case Count per 100K
3388,COVID04_S.csv,WkAd210114,,Historical 7-day Average Adjusted Case Count per 100K
3389,COVID04_S.csv,WkAd210115,,Historical 7-day Average Adjusted Case Count per 100K
3390,COVID04_S.csv,WkAd210116,,Historical 7-day Average Adjusted Case Count per 100K
3391,COVID04_S.csv,WkAd210117,,Historical 7-day Average Adjusted Case Count per 100K
3392,COVID04_S.csv,WkAd210118,,Historical 7-day Average Adjusted Case Count per 100K
3393,COVID04_S.csv,WkAd210119,,Historical 7-day Average Adjusted Case Count per 100K
3394,COVID04_S.csv,WkAd210120,,Historical 7-day Average Adjusted Case Count per 100K
3395,COVID04_S.csv,WkAd210121,,Historical 7-day Average Adjusted Case Count per 100K
3396,COVID04_S.csv,WkAd210122,,Historical 7-day Average Adjusted Case Count per 100K
3397,COVID04_S.csv,WkAd210123,,Historical 7-day Average Adjusted Case Count per 100K
3398,COVID04_S.csv,WkAd210124,,Historical 7-day Average Adjusted Case Count per 100K
3399,COVID04_S.csv,WkAd210125,,Historical 7-day Average Adjusted Case Count per 100K
3400,COVID04_S.csv,WkAd210126,,Historical 7-day Average Adjusted Case Count per 100K
3401,COVID04_S.csv,WkAd210127,,Historical 7-day Average Adjusted Case Count per 100K
3402,COVID04_S.csv,WkAd210128,,Historical 7-day Average Adjusted Case Count per 100K
3403,COVID04_S.csv,WkAd210129,,Historical 7-day Average Adjusted Case Count per 100K
3404,COVID04_S.csv,WkAd210130,,Historical 7-day Average Adjusted Case Count per 100K
3405,COVID04_S.csv,WkAd210131,,Historical 7-day Average Adjusted Case Count per 100K
3406,COVID04_S.csv,WkAd210201,,Historical 7-day Average Adjusted Case Count per 100K
3407,COVID04_S.csv,WkAd210202,,Historical 7-day Average Adjusted Case Count per 100K
3408,COVID04_S.csv,WkAd210203,,Historical 7-day Average Adjusted Case Count per 100K
3409,COVID04_S.csv,WkAd210204,,Historical 7-day Average Adjusted Case Count per 100K
3410,COVID04_S.csv,WkAd210205,,Historical 7-day Average Adjusted Case Count per 100K
3411,COVID04_S.csv,WkAd210206,,Historical 7-day Average Adjusted Case Count per 100K
3412,COVID04_S.csv,WkAd210207,,Historical 7-day Average Adjusted Case Count per 100K
3413,COVID04_S.csv,WkAd210208,,Historical 7-day Average Adjusted Case Count per 100K
3414,COVID04_S.csv,WkAd210209,,Historical 7-day Average Adjusted Case Count per 100K
3415,COVID04_S.csv,WkAd210210,,Historical 7-day Average Adjusted Case Count per 100K
3416,COVID04_S.csv,WkAd210211,,Historical 7-day Average Adjusted Case Count per 100K
3417,COVID04_S.csv,WkAd210212,,Historical 7-day Average Adjusted Case Count per 100K
3418,COVID04_S.csv,WkAd210213,,Historical 7-day Average Adjusted Case Count per 100K
3419,COVID04_S.csv,WkAd210214,,Historical 7-day Average Adjusted Case Count per 100K
3420,COVID04_S.csv,WkAd210215,,Historical 7-day Average Adjusted Case Count per 100K
3421,COVID04_S.csv,WkAd210216,,Historical 7-day Average Adjusted Case Count per 100K
3422,COVID04_S.csv,WkAd210217,,Historical 7-day Average Adjusted Case Count per 100K
3423,COVID04_S.csv,WkAd210218,,Historical 7-day Average Adjusted Case Count per 100K
3424,COVID04_S.csv,WkAd210219,,Historical 7-day Average Adjusted Case Count per 100K
3425,COVID04_S.csv,WkAd210220,,Historical 7-day Average Adjusted Case Count per 100K
3426,COVID04_S.csv,WkAd210221,,Historical 7-day Average Adjusted Case Count per 100K
3427,COVID04_S.csv,WkAd210222,,Historical 7-day Average Adjusted Case Count per 100K
3428,COVID04_S.csv,WkAd210223,,Historical 7-day Average Adjusted Case Count per 100K
3429,COVID04_S.csv,WkAd210224,,Historical 7-day Average Adjusted Case Count per 100K
3430,COVID04_S.csv,WkAd210225,,Historical 7-day Average Adjusted Case Count per 100K
3431,COVID04_S.csv,WkAd210226,,Historical 7-day Average Adjusted Case Count per 100K
3432,COVID04_S.csv,WkAd210227,,Historical 7-day Average Adjusted Case Count per 100K
3433,COVID04_S.csv,WkAd210228,,Historical 7-day Average Adjusted Case Count per 100K
3434,COVID04_S.csv,WkAd210301,,Historical 7-day Average Adjusted Case Count per 100K
3435,COVID04_S.csv,WkAd210302,,Historical 7-day Average Adjusted Case Count per 100K
3436,COVID04_S.csv,WkAd210303,,Historical 7-day Average Adjusted Case Count per 100K
3437,DS01_C.csv,COUNTYFP,,
3438,DS01_C.csv,year,,
3439,DS01_C.csv,totPopE,,
3440,DS01_C.csv,whiteP,% White Population,Race & Ethnicity
3441,DS01_C.csv,blackP,% Black/African American Population,Race & Ethnicity
3442,DS01_C.csv,amIndP,% Native American/Alaska Native Population,Race & Ethnicity
3443,DS01_C.csv,asianP,% Asian Population,Race & Ethnicity
3444,DS01_C.csv,pacIsP,% Native Hawaiian & Other PI Population,Race & Ethnicity
3445,DS01_C.csv,otherP,% Other (race) Population,Race & Ethnicity
